majoritarian_moving_phantoms,r1_quadratic,r2_mean,r3_median,r4_capped_median,Project
24603.721744102553,33165.29907236182,23616.242641667664,19535.056130659075,19535.056130659075,Project 307
57336.7643012955,56252.46245608251,58736.64808820381,56043.88562840483,56043.88562840483,Project 308
28720.875364742296,37241.232675128645,29064.99097753546,22969.011251650714,22969.011251650714,Project 309
29075.262154739317,39946.87631566858,31983.61261657042,29275.273004829884,29275.273004829884,Project 310
28454.045702751453,36318.373496491935,27518.012789643544,24449.03983345568,24449.03983345568,Project 311
36517.173258517585,44048.35136370778,37390.17577974375,35218.95884349679,35218.95884349679,Project 312
61253.23397706129,57960.28845614918,60935.44062595321,65425.01282107233,65425.01282107233,Project 313
75054.80355037264,64674.062458593486,75454.8441519755,80452.01934451422,80452.01934451422,Project 314
67546.39531302263,60349.44446004896,65968.47324182393,70820.88604857666,70820.88604857666,Project 315
41742.43195114876,47243.747189036396,42301.12636546803,39789.49592540064,39789.49592540064,Project 316
91414.37475091375,71590.67020896895,92060.01759846121,98688.59721363806,98688.59721363806,Project 317
49480.43491608368,49553.039216709636,47472.68105091253,42675.55546091427,42675.55546091427,Project 318
26074.37531735385,36011.347430802285,27345.117519267224,23500.867947500745,23500.867947500745,Project 319
103181.47136325053,75878.63402297819,102710.0715542835,112541.84236444824,112541.84236444824,Project 320
66260.13759384476,61836.500427261846,69623.29869924582,72183.9891232185,72183.9891232185,Project 321
44074.27701047074,49237.39873691378,45556.347465273364,44438.92762875725,44438.92762875725,Project 322
41535.2414332932,47431.58538491586,42320.39328184596,40986.851939125256,40986.851939125256,Project 323
24538.413559286524,34582.76018339801,25082.104987869283,21573.632193339094,21573.632193339094,Project 324
82520.24335906183,67963.60499906343,83149.21294632503,88299.50730764148,88299.50730764148,Project 325
33689.62702493382,40303.39807839836,32408.77722878242,29785.9862441154,29785.9862441154,Project 326
36668.52644693214,42034.676584780704,34076.64905336172,33199.48494523208,33199.48494523208,Project 327
34074.63030890308,41694.99344619792,34003.564205245624,31179.001095500967,31179.001095500967,Project 328
29747.47945844337,38961.041982011324,30329.163050452942,27280.97432175899,27280.97432175899,Project 329
28711.131013400398,34785.66463031701,25552.567372911726,24698.672596151064,24698.672596151064,Project 330
40026.74508952946,45907.72699329915,41165.30398943845,37671.93253647451,37671.93253647451,Project 331
54654.88102620791,55154.56895436063,56650.11623838895,56835.51198944112,56835.51198944112,Project 332
134936.28078708335,87262.34209393556,135563.41576598352,150338.53074606214,150338.53074606214,Project 333
26081.183850888974,34550.80842040877,26113.971828904676,23148.604339095637,23148.604339095637,Project 334
48923.449658758276,51677.031812772744,49436.897471787765,49644.90805603754,49644.90805603754,Project 335
36154.28665205082,44120.55869294972,36790.515958098105,36734.590481280946,36734.590481280946,Project 336
19894.18512541473,31999.91905930517,23468.168103209926,18503.881595142142,18503.881595142142,Project 337
32881.541116604545,40823.787172968834,32140.358286151928,30303.948775319346,30303.948775319346,Project 338
25904.606822829566,34606.36959299439,25221.894741976732,24221.302682330497,24221.302682330497,Project 339
33416.33677547902,40336.23206145333,33268.108173130015,29181.131164534563,29181.131164534563,Project 340
28367.1511879783,37121.54837180775,28397.524101057916,24205.122744795546,24205.122744795546,Project 341
110509.3541006652,78556.32112208736,110175.50297322065,122438.15352375674,122438.15352375674,Project 342
26901.81539338758,36033.97013456641,27191.356803056253,22682.966945720826,22682.966945720826,Project 343
44123.895496633675,47902.56457679637,43145.49825518603,44632.86152510638,44632.86152510638,Project 344
75149.8449722921,64402.24362073672,75079.272586042,77922.68318967517,77922.68318967517,Project 345
50368.701519288894,53804.53199874552,54579.36636730692,51108.835369840286,51108.835369840286,Project 346
51412.40220813925,52751.49945527546,51287.82994434783,50704.286958805766,50704.286958805766,Project 347
43064.88904180331,47714.2003202657,43113.85801966667,39816.731984602106,39816.731984602106,Project 348
25673.685917873274,34925.52032695869,26559.90235236625,21669.25601398564,21669.25601398564,Project 349
75192.16052495768,62367.13301162178,70209.97760449475,77682.75185275948,77682.75185275948,Project 350
41194.449922321306,45051.88355827206,38404.80206852004,38577.66379647185,38577.66379647185,Project 351
24272.99155249197,36238.61907993407,27031.981794542866,22778.266666515203,22778.266666515203,Project 352
26795.374537725802,35606.8333795175,27580.33792909676,23525.679002777077,23525.679002777077,Project 353
28746.541033490634,37128.36493663845,30098.25266658538,25265.704154292773,25265.704154292773,Project 354
51412.40220813925,52732.71547726718,51334.29267721123,53706.97466288431,53706.97466288431,Project 355
26538.134804441812,36974.42053289201,28638.331561708826,24008.64374005854,24008.64374005854,Project 356
58336.01965468017,56143.23184388103,57130.9187732686,61204.77874171773,61204.77874171773,Project 357
46487.12915986683,49749.804581417164,46563.804912118176,44007.43010253108,44007.43010253108,Project 358
86998.41634483263,69054.81988171971,85399.41469364359,93219.94401567178,93219.94401567178,Project 359
37789.76521998046,43503.78636180961,36901.29166452159,34601.34218685193,34601.34218685193,Project 360
85765.8692405428,68375.05130127208,83923.8230528953,90610.48180670623,90610.48180670623,Project 361
116633.04212969083,81416.67131179484,118661.53738050988,126759.80036761095,126759.80036761095,Project 362
52945.48975159555,53716.79346744629,53120.874588539846,53975.283458744074,53975.283458744074,Project 363
32445.136938919004,42545.24198712827,35191.63971943978,31109.261749032616,31109.261749032616,Project 364
45915.67906489759,49100.38966311597,44221.497114287566,46048.098169228215,46048.098169228215,Project 365
34531.696594139234,42171.051987272665,34878.30042122795,31100.246364553386,31100.246364553386,Project 366
37830.45328406095,42461.8244417976,34872.893820215526,34220.26745837377,34220.26745837377,Project 367
55063.47383873903,55619.00015660107,57117.60461502099,55832.404779315155,55832.404779315155,Project 368
75442.3500449532,64221.47764199444,74389.82907936983,78197.68137288291,78197.68137288291,Project 369
58100.54590671884,55955.048841833326,57120.24025309548,58252.16814496555,58252.16814496555,Project 370
51064.26589830943,52069.51587990341,49405.79911694203,53282.22282757027,53282.22282757027,Project 371
43293.90210651401,46958.289683916504,41713.885466427186,40680.37043215681,40680.37043215681,Project 372
91307.14196908132,70818.88731469453,89792.81572650759,97294.12105254557,97294.12105254557,Project 373
48528.376957922825,52256.691147122896,50482.656244685706,51778.93407140932,51778.93407140932,Project 374
31567.53001299153,36919.05870558592,28969.74119965388,26056.65497769656,26056.65497769656,Project 375
29033.547400956355,36209.8738329664,27818.670867138164,24747.57027406276,24747.57027406276,Project 376
73606.59595250065,63770.31620100463,73695.81226554172,75350.88276092202,75350.88276092202,Project 377
39399.41767781811,44549.281897291774,37987.63603119577,35337.42721917655,35337.42721917655,Project 378
38914.21748001245,44515.7200984497,38398.80483690274,35517.70777906468,35517.70777906468,Project 379
30267.8413266858,36134.80970856303,29253.79778705161,23348.47314993531,23348.47314993531,Project 380
38825.94179970012,43794.37893393459,37274.85493215474,37856.34130918589,37856.34130918589,Project 381
28124.56747426495,36316.96028138225,27477.09890889015,22582.75083701155,22582.75083701155,Project 382
73325.4745073548,64954.2265820606,76600.82294962426,78371.21648449154,78371.21648449154,Project 383
121090.43648853667,82023.72292756358,119995.43290732708,133877.55259192755,133877.55259192755,Project 384
33193.6247202465,40708.62773103594,33597.52699939186,29207.177788060446,29207.177788060446,Project 385
94883.43539259119,73086.25229865756,95641.82446830561,102953.58275090433,102953.58275090433,Project 386
62996.19668059112,57889.225089611056,61146.89335086336,64539.085977751456,64539.085977751456,Project 387
23711.14065863207,34230.10303562989,26377.790858020624,19393.417363621647,19393.417363621647,Project 388
57824.79937020697,56141.35352558467,57569.87916755545,58645.84014388922,58645.84014388922,Project 389
28729.177672803566,36152.95825322883,27740.2542901831,25881.89191680976,25881.89191680976,Project 390
166320.58149728383,96846.2884505437,166341.44782655803,187511.18811483224,187511.18811483224,Project 391
39619.58115414051,42382.60668562808,35546.14532160135,31300.91022470362,31300.91022470362,Project 392
34756.711828753156,40702.529657087995,33222.02997101948,27614.557450475855,27614.557450475855,Project 393
41762.68131008205,49182.52605300851,45480.01938095658,43408.008509012456,43408.008509012456,Project 394
73029.39488013674,62890.264018727976,71700.79567248275,75783.88029998231,75783.88029998231,Project 395
41730.63786238308,48109.035015384354,44352.93635682479,40859.17206476459,40859.17206476459,Project 396
61108.62445360624,59641.66734638829,65058.83971576306,65328.373420551165,65328.373420551165,Project 397
57417.98362413245,54934.61199923218,55483.151641659206,56616.88556400729,56616.88556400729,Project 398
54464.62295898333,54898.073797851175,55080.61452604446,55684.852608725036,55684.852608725036,Project 399
63237.019048670234,59469.33856005947,64166.48312585089,65632.23735476023,65632.23735476023,Project 400
85177.19042377581,68287.91868958157,83864.3122039128,90989.92246695163,90989.92246695163,Project 401
39144.87198872543,45141.67522301661,39154.5043673529,35543.85505963201,35543.85505963201,Project 402
42640.47654627473,44727.96897352822,38125.43668968065,36647.70196881232,36647.70196881232,Project 403
79054.8740954065,65540.67321050016,77394.14230989813,84323.6755826209,84323.6755826209,Project 404
44637.93347968215,49436.1253673894,45631.844246790475,44282.576314158214,44282.576314158214,Project 405
128734.62649160744,86201.69883488271,132465.0384428499,143924.32515435046,143924.32515435046,Project 406
28597.175505526844,35014.51276468442,26336.999541036992,26404.477782067785,26404.477782067785,Project 407
27068.307890519834,34706.366236160844,25610.798635335675,20530.57553263831,20530.57553263831,Project 408
121159.64458578776,82211.21509744144,120348.64428765106,134083.10037753035,134083.10037753035,Project 409
38841.18473898387,43468.072156909344,37040.61574067755,32910.16412002596,32910.16412002596,Project 410
50488.729805064984,52263.79817934918,50768.32427642433,50696.75897972137,50696.75897972137,Project 411
29497.077966658082,38166.221069729676,29494.35296886217,27009.575260510228,27009.575260510228,Project 412
32840.31284166628,41278.97903204254,33546.16389953101,31516.569737586062,31516.569737586062,Project 413
41240.25426356705,45554.254318677304,38902.357965315205,40294.61778016699,40294.61778016699,Project 414
91085.58265742776,71468.91341817363,91897.09929522568,99054.11201758712,99054.11201758712,Project 415
66532.62705598549,59610.16369829094,64801.98026100564,68749.80844656247,68749.80844656247,Project 416
68792.66957576785,62041.30033403041,69397.64259146203,73186.62810646981,73186.62810646981,Project 417
59289.64657298302,57359.18639759625,60128.1341673242,62118.21665580835,62118.21665580835,Project 418
92396.35437566633,71908.38245435039,92603.57867621444,98496.30850435508,98496.30850435508,Project 419
60761.37203651223,57813.273959768434,60672.15800363574,63895.71842477021,63895.71842477021,Project 420
36002.90913061146,43162.8630126864,35898.422058622455,35229.87314873042,35229.87314873042,Project 421
32557.322842923324,43218.17155123182,36311.715420465734,32079.61476117437,32079.61476117437,Project 422
75111.08828199057,64691.79328285383,75523.29293896843,82156.65736436352,82156.65736436352,Project 423
50371.71395639717,50793.09682937932,48573.20309793242,47195.04387872535,47195.04387872535,Project 424
61078.87067375327,58403.4492967153,61920.84788469031,66137.98910346601,66137.98910346601,Project 425
31911.51548171608,39298.753514068776,32533.88363249949,25751.11801127163,25751.11801127163,Project 426
31441.584397508424,41139.95858787047,32515.346760386878,30714.79518065871,30714.79518065871,Project 427
77613.1258406401,64295.75587960961,74825.10350004306,79577.09203989548,79577.09203989548,Project 428
28804.001283046855,37143.21744946339,28893.62016033726,22676.31886918477,22676.31886918477,Project 429
32674.84775730747,38629.04780522024,29816.41193639477,31409.248508383218,31409.248508383218,Project 430
54092.387694499994,51642.693829101496,50434.65375588251,49318.301407150684,49318.301407150684,Project 431
57200.62626663024,55796.82989127167,56378.7423144228,59635.29528621727,59635.29528621727,Project 432
51406.8036163002,52626.020998777254,50991.14929530575,54571.418247835005,54571.418247835005,Project 433
94865.35962063156,73448.35335373698,96749.78246962791,103139.52833203586,103139.52833203586,Project 434
34404.778918084616,41186.23114549571,33277.861702181726,29802.830859412155,29802.830859412155,Project 435
51930.42170345984,54111.74355233457,53192.0556613014,55718.00998751824,55718.00998751824,Project 436
47084.70871451083,49710.53281065709,46456.05825460903,43224.65802874466,43224.65802874466,Project 437
79233.91463278003,66295.80994527385,78993.14136068091,85304.38366256269,85304.38366256269,Project 438
23416.642349656926,33577.88567722012,24373.403400641462,19641.95211579746,19641.95211579746,Project 439
27297.723249845014,34930.985241656555,25530.006654159388,21802.56525510019,21802.56525510019,Project 440
30871.308223833945,36409.307428947184,28673.61210536804,24512.870845500114,24512.870845500114,Project 441
38980.06514332686,45961.907160529954,40866.75259589091,39443.098422334006,39443.098422334006,Project 442
26399.4451905487,36280.00499824458,28863.029342964484,24669.57404422279,24669.57404422279,Project 443
60368.96491367869,57672.07384058298,61479.746938923956,63019.447222538874,63019.447222538874,Project 444
75011.86454986186,64553.73832096496,74822.7948791374,82196.34667256159,82196.34667256159,Project 445
24533.940937144373,33950.60552917483,26144.67629626743,22088.897812250656,22088.897812250656,Project 446
70711.91149932398,61748.358688079774,68381.24549693034,76000.628737972,76000.628737972,Project 447
66397.31023854997,61370.445814882245,68175.88476287998,72072.48362945736,72072.48362945736,Project 448
49900.38076642675,52275.69633101846,51053.120599006565,51110.13816281805,51110.13816281805,Project 449
36650.821938881185,44299.34468246785,37690.93686105577,35698.80024074904,35698.80024074904,Project 450
90534.41755566414,69544.82689997513,86882.48006706688,94399.8541908421,94399.8541908421,Project 451
93079.29790414032,72494.00392393993,94289.37404077877,101351.32671229231,101351.32671229231,Project 452
26596.422334962925,35851.57860956489,26798.528511810844,24341.508201573306,24341.508201573306,Project 453
27322.99070634293,36954.103108237796,26851.73555444238,26981.866269642454,26981.866269642454,Project 454
30448.680983077007,37932.51080693306,30223.344770530566,27306.95276548697,27306.95276548697,Project 455
94407.78470705394,73297.50677045308,96506.578516185,103387.79579013889,103387.79579013889,Project 456
29935.176601104093,37561.04590790184,28527.495194594747,25786.857950454687,25786.857950454687,Project 457
41421.21973622918,45325.28997636958,39405.58694526186,39279.271049336516,39279.271049336516,Project 458
34489.747059450034,39744.35101605975,31961.314552604596,31509.378929602408,31509.378929602408,Project 459
64423.791555987744,59907.61102177852,65292.85512029589,68202.33215969958,68202.33215969958,Project 460
33371.64855354369,42524.036371806746,34519.22736422042,32905.902852691164,32905.902852691164,Project 461
35819.552418693216,43245.36097816481,36243.95128541246,33786.209104768925,33786.209104768925,Project 462
36239.19578578383,42191.29425082528,33663.23260496766,35640.67146613095,35640.67146613095,Project 463
43025.91894870987,47699.34347576401,42612.62682215559,43493.928279637475,43493.928279637475,Project 464
36537.93137703062,42489.44826183806,34680.9240707119,32359.473902205144,32359.473902205144,Project 465
92609.15576779832,71188.58465852951,91655.20191676037,95654.00500286186,95654.00500286186,Project 466
25226.269310487198,35517.32175699525,26520.638086490682,22542.015826740182,22542.015826740182,Project 467
26286.72313167402,36774.07240598789,28895.61156882185,23386.404985515575,23386.404985515575,Project 468
40758.09924412714,45597.21187726336,39281.845795731744,41233.442485831976,41233.442485831976,Project 469
100277.76895293315,73826.2995573848,97259.94296067032,109572.85668459008,109572.85668459008,Project 470
56781.4133109923,56554.256542719,58736.959187400054,58225.41188635307,58225.41188635307,Project 471
52575.92917108611,54363.05795790201,55012.176454839435,51264.57809814034,51264.57809814034,Project 472
43276.248260895525,50331.15761200697,47926.157129368505,44755.51001304345,44755.51001304345,Project 473
77526.5967796233,65497.26552048963,77448.14144459931,83008.20834582971,83008.20834582971,Project 474
32318.77923457304,40948.93397226002,33124.76121050144,28984.93576251095,28984.93576251095,Project 475
37161.30246355597,44142.61342718102,38011.79732968698,34126.85546806927,34126.85546806927,Project 476
32020.66847179003,40620.78872234754,32043.77005909621,31396.59381222835,31396.59381222835,Project 477
23531.227511218858,35183.15694679049,25739.49149401662,22222.963211503367,22222.963211503367,Project 478
76635.86731531742,65144.64525767586,76406.800407906,81994.99551671828,81994.99551671828,Project 479
22202.65822564375,33016.5178356685,22591.446183608048,19488.629057151928,19488.629057151928,Project 480
41925.03477646897,46646.2864418525,41185.524100822724,38854.38923874994,38854.38923874994,Project 481
76983.12357883928,65003.8418309468,76728.06015188307,77427.01987068543,77427.01987068543,Project 482
58727.038739131676,56387.11258256925,58004.28992251241,59625.11466411948,59625.11466411948,Project 483
34456.0105127987,42085.762477054726,33523.4830956775,34603.448943358824,34603.448943358824,Project 484
26360.91474468696,34474.16271109491,26470.279420350496,20460.053049261238,20460.053049261238,Project 485
22259.03060211259,33283.42619473598,24566.029035898362,18197.107800216014,18197.107800216014,Project 486
80361.18702795358,67464.82323241358,82026.39278252948,87787.74512357212,87787.74512357212,Project 487
33775.653978832604,41972.45783988226,34662.54347193982,31249.212383625993,31249.212383625993,Project 488
44904.29819211827,48242.20420380842,43083.74808828155,45515.70680169325,45515.70680169325,Project 489
61164.73215211528,58813.10778320131,63125.14004565948,64217.30981212821,64217.30981212821,Project 490
50262.42779936537,49382.65498062237,45826.8538107405,48258.8970977163,48258.8970977163,Project 491
69972.00795874294,61936.64770615842,69307.75299006354,74908.3714011967,74908.3714011967,Project 492
33644.22308793436,39983.57265554035,31733.175786253352,30177.113009083565,30177.113009083565,Project 493
37134.06199369758,44760.68206402469,39553.57144677997,34872.558211912175,34872.558211912175,Project 494
53133.74749647147,53890.359759396444,53619.46316354527,55045.880759590946,55045.880759590946,Project 495
37804.53398055448,43022.85111149545,35727.271545717995,34162.80825140793,34162.80825140793,Project 496
37506.88970293668,43397.61499257833,36883.359010861124,32928.04540238652,32928.04540238652,Project 497
50873.44215753259,51870.14359237928,50249.80133008573,51108.478755136915,51108.478755136915,Project 498
32274.11186885987,38657.00243113743,30002.32174953798,29999.061978101094,29999.061978101094,Project 499
28265.588181549676,36176.58953974249,27527.44150289899,23424.137298928086,23424.137298928086,Project 500
61855.63203931011,57453.5737853068,60938.62849101939,59803.266729748655,59803.266729748655,Project 501
35837.323110114754,43969.300995654135,37071.23859510806,35060.00617444005,35060.00617444005,Project 502
25537.46341522907,36120.33969675504,26708.6680216298,25305.86743947001,25305.86743947001,Project 503
32830.545975233406,42516.55661481485,36984.5135387194,28479.451087905287,28479.451087905287,Project 504
34048.30180413859,43635.33735708023,37225.51575907483,33091.189476505446,33091.189476505446,Project 505
59282.5593421218,56558.54935333739,58441.08596487657,58319.282990571606,58319.282990571606,Project 506
55991.86065874229,55009.09478745194,55167.38070029172,58843.60528502736,58843.60528502736,Project 507
28704.511388256302,36999.06994565901,28381.746629816724,23450.16513515744,23450.16513515744,Project 508
31405.41818860839,41081.00629409261,34061.74038658185,27868.27230468674,27868.27230468674,Project 509
66766.85660858767,60702.33771925693,66693.7036832997,68366.09124889187,68366.09124889187,Project 510
58365.30673149489,56434.18919729407,58389.16702627982,59416.60060783816,59416.60060783816,Project 511
44201.315106790564,48005.02730740482,43138.633504236146,43301.67862723596,43301.67862723596,Project 512
44572.55051289845,48408.27861033442,44569.63945934256,41375.949577590916,41375.949577590916,Project 513
98515.4111225007,75768.18917854583,102617.50530676638,110285.73917525694,110285.73917525694,Project 514
36635.742534763056,42592.43471670435,35033.39062686436,31511.778488321488,31511.778488321488,Project 515
63163.25536750279,59364.19267012361,64902.55678773075,66003.76833053133,66003.76833053133,Project 516
45690.09581219946,48985.817196448006,44680.55654721987,45308.15854422578,45308.15854422578,Project 517
30315.795484761533,34910.94604592269,26855.67264074258,20779.09336155817,20779.09336155817,Project 518
31433.886802677745,37947.85551811168,27811.56918507596,27425.6697172284,27425.6697172284,Project 519
36323.80690353949,45866.508696189354,40382.5491296519,36512.83075101624,36512.83075101624,Project 520
53549.29629642072,55278.809287306096,56763.04775123851,55411.04673149788,55411.04673149788,Project 521
31044.0655477329,40150.7265154349,31907.110723263937,28918.833324492807,28918.833324492807,Project 522
45906.37446717916,49971.44214870914,46378.57175082272,47306.541769231095,47306.541769231095,Project 523
30835.670667828166,37334.41301513867,29769.104392437577,28375.12963333108,28375.12963333108,Project 524
38644.453034596525,43299.17297663908,36524.51724189919,36167.99862096659,36167.99862096659,Project 525
24157.378327212915,35195.44773541095,25944.853080229892,23140.1458807051,23140.1458807051,Project 526
31974.266603638778,39253.6811294237,31280.57743255451,29069.83993446649,29069.83993446649,Project 527
27105.790585807357,33007.63058879594,24039.72927429706,22777.650524597964,22777.650524597964,Project 528
40042.66503542549,45577.22650446719,39310.626857594405,38657.64321654975,38657.64321654975,Project 529
29561.961010097926,34767.91687163714,26360.289764453984,20796.834016419143,20796.834016419143,Project 530
28456.897173439702,37825.40333631217,29776.26759014147,28318.75054665889,28318.75054665889,Project 531
69269.01408650946,60696.431514613825,67321.98492066303,69955.7073424713,69955.7073424713,Project 532
47323.242005087435,49076.17355388077,44706.72464806534,44346.833437681074,44346.833437681074,Project 533
26547.49528693326,35747.993490384186,26924.730086032727,21490.86899225191,21490.86899225191,Project 534
23419.984975279807,34242.4085845966,25385.267493845742,19212.850237885523,19212.850237885523,Project 535
26456.96826424173,36801.04152876639,28003.647057936254,24520.24786460068,24520.24786460068,Project 536
69859.07068348229,62929.8920033457,71234.58963262157,76615.77370304393,76615.77370304393,Project 537
32599.19606552166,36814.24395989022,28995.314219111275,25939.570510639838,25939.570510639838,Project 538
54150.4375197765,52325.38256372372,50349.761009702015,52595.14576753129,52595.14576753129,Project 539
106700.59593122234,76720.82958425426,104986.9733184911,115075.83266305288,115075.83266305288,Project 540
48216.06089478567,52385.966408859786,50571.90133724723,51055.16899861672,51055.16899861672,Project 541
46032.07105388554,49927.31455362172,46812.161269087715,45661.93454923147,45661.93454923147,Project 542
44189.80797011491,49192.5306273084,45421.47083611834,43256.1483811661,43256.1483811661,Project 543
41305.831304464984,45596.99925190496,40152.87769287435,38011.10654671035,38011.10654671035,Project 544
76055.92286604372,65182.14793125927,76510.77750259567,79020.52635913019,79020.52635913019,Project 545
24771.172889630994,37705.53553593582,29700.41024854928,22692.19479978114,22692.19479978114,Project 546
25811.81142019459,35011.070071665956,27284.31144153723,20691.312381495827,20691.312381495827,Project 547
31111.64548065689,38533.17104236789,30647.680134479935,26393.854294058874,26393.854294058874,Project 548
31342.401442590028,37763.53399835578,28788.523033513233,28433.95834921785,28433.95834921785,Project 549
43948.59855206097,48295.8966573733,43503.95055510357,44598.33274962116,44598.33274962116,Project 550
40211.93431060033,46592.1872629207,41186.83413903117,40148.37428021377,40148.37428021377,Project 551
64310.33401308247,57836.74320264487,60933.30372208943,64948.57651162108,64948.57651162108,Project 552
51839.14701838055,52764.78753553104,52006.869727202735,50839.10485142025,50839.10485142025,Project 553
84441.62547061211,68308.79589738841,83393.97489964073,91885.7982600901,91885.7982600901,Project 554
43313.75453593206,47780.34398990937,43260.871373629256,41762.87598646904,41762.87598646904,Project 555
87526.22426142244,69218.01293361126,86358.5070074597,91056.31214446151,91056.31214446151,Project 556
53349.829905389975,54660.94916859995,55179.823256275835,54197.53662138103,54197.53662138103,Project 557
63870.716474423076,59357.822680148114,63885.93433646783,69146.49890036945,69146.49890036945,Project 558
29912.612196699065,40149.68582213154,31536.19183078481,29007.898623571502,29007.898623571502,Project 559
35960.10829286608,42608.67678103646,34168.628179249514,33151.10189943096,33151.10189943096,Project 560
42400.908781637525,46560.36481460506,41350.04982542768,37883.06551021019,37883.06551021019,Project 561
32113.299459658523,40889.418174289094,32795.09175761768,29825.60738838121,29825.60738838121,Project 562
25096.719950685827,35854.25434791027,27063.501182893953,21288.696339688846,21288.696339688846,Project 563
32236.053224069463,41734.02892018279,34512.87462291909,29316.032325896358,29316.032325896358,Project 564
52190.36889947156,53241.82961602618,52450.482289798536,51999.96180751339,51999.96180751339,Project 565
32222.721670892424,40847.32672369425,33229.334020824324,27999.880125028514,27999.880125028514,Project 566
33913.45171807369,42328.18918133682,34660.7786392664,31688.738802605403,31688.738802605403,Project 567
41368.78170324523,47547.40234474657,43801.96846740269,40223.67810858036,40223.67810858036,Project 568
80308.56168689058,67587.90097679802,82235.10834747208,86688.8520027745,86688.8520027745,Project 569
51709.23855961949,53039.47125476191,52134.96837256464,54095.71985508033,54095.71985508033,Project 570
42515.17915705543,45967.74120561874,40981.51523590046,37757.116418107355,37757.116418107355,Project 571
73828.5396789302,63773.19838506028,72857.07736546324,78511.58305295029,78511.58305295029,Project 572
122217.13739138692,82385.80766238784,120714.40767621656,136261.45846437913,136261.45846437913,Project 573
36392.35702249177,42005.79007929337,34169.19061036323,34075.658057854016,34075.658057854016,Project 574
40651.32138127748,46502.45520452209,40726.69713037558,39734.98942388031,39734.98942388031,Project 575
52659.22971179842,54598.521898716965,54695.6021134108,55432.20444835375,55432.20444835375,Project 576
39001.430118201344,45755.9295576112,39940.50487454906,35368.50178946395,35368.50178946395,Project 577
61498.28899962258,57831.31459111126,60735.51037583923,63579.106856746934,63579.106856746934,Project 578
25249.071935565877,33830.54970610101,25463.95136304005,19675.973822911514,19675.973822911514,Project 579
73433.68029341956,63740.52270242851,73389.59453281375,77662.95785079361,77662.95785079361,Project 580
32311.112083272095,40907.13402897418,34048.1723866781,26585.80742039868,26585.80742039868,Project 581
113682.93517197575,80478.02439027632,115528.90208206119,126376.66837755988,126376.66837755988,Project 582
34293.51087821888,40440.87538953054,32649.1529263922,28618.901946630736,28618.901946630736,Project 583
69702.78826080942,62866.45320346373,71543.84773566734,74834.21536648387,74834.21536648387,Project 584
27383.86877371155,35839.15245005581,27278.82637374446,23887.18907388793,23887.18907388793,Project 585
131027.84267667393,85950.68242838453,131164.45711684873,147572.78526410903,147572.78526410903,Project 586
56901.12890338358,54614.602848272836,55371.82833427096,56534.592440146786,56534.592440146786,Project 587
36381.72888566859,41242.65375093949,33638.02285051181,30863.96962882884,30863.96962882884,Project 588
35269.878293304515,40524.633280312904,32113.488242498657,32451.177951032292,32451.177951032292,Project 589
46402.68641275095,49980.55658606198,46556.96748277844,45212.20280836513,45212.20280836513,Project 590
63639.54973664691,61265.40525103668,69235.19537133531,68325.27596889363,68325.27596889363,Project 591
24896.131026333354,34044.28440791893,25471.582595268676,19556.35024171329,19556.35024171329,Project 592
52323.94010877736,53327.50264038852,52972.138222614965,53189.28308815721,53189.28308815721,Project 593
37252.72102648674,43252.637144911525,35718.1462747504,35022.00788318794,35022.00788318794,Project 594
39983.27844914705,44457.221562619925,37824.614908170624,35125.46069199474,35125.46069199474,Project 595
57463.20306555292,54891.0537492255,55994.4048014062,57315.609897706774,57315.609897706774,Project 596
63038.97727260177,57314.894645429726,59618.555715902585,62587.98143655323,62587.98143655323,Project 597
47195.7132110759,49510.3195448468,45981.255436943306,45513.61965012351,45513.61965012351,Project 598
28402.869567572463,37897.414142422436,29172.164472512915,26280.84439890715,26280.84439890715,Project 599
42978.67823196013,45788.69610172522,40050.46084342638,40628.32334508551,40628.32334508551,Project 600
