round,voting_rule,max_vev,project_max_vev,project_max_vev_percentage,project_max_original_allocation,project_max_new_allocation,project_max_allocation_percentage
9,r3_median,141755.37629641482,0.0005885586290067194,0.0005885586290067194,64270.18815009611,68978.65718214987,0.008622332147768733
9,r4_capped_median,135808.40226253908,0.0007250652947413255,0.0007250652947413255,33917.25212337603,39717.77448130663,0.004964721810163329
10,majoritarian_moving_phantoms,153647.84144361372,0.00048589324599587053,0.00048589324599587053,35634.848723115014,39521.99469108198,0.004940249336385248
10,r1_quadratic,64564.37520685162,0.0022824392791301017,0.0022824392791301017,39781.55922467414,58041.073457714956,0.007255134182214369
10,r2_mean,395688.10401732096,0.024730506501082536,0.024730506501082536,32942.59783276561,230786.64984142588,0.028848331230178235
10,r3_median,138814.0598291937,0.0005782251249851306,0.0005782251249851306,67362.70503897032,71988.50603885137,0.00899856325485642
10,r4_capped_median,137994.9643483861,0.00044315320037462423,0.00044315320037462423,56001.611572522226,59546.83717551922,0.007443354646939903
11,majoritarian_moving_phantoms,138878.82786167166,0.0009253776717565002,0.0009253776717565002,28747.22867821927,36150.25005227127,0.004518781256533909
11,r1_quadratic,66226.04441079404,0.0023063557205850503,0.0023063557205850503,42210.70920941069,60661.554974091094,0.0075826943717613865
11,r2_mean,395642.32929460646,0.024727645580912956,0.024727645580912956,34896.78206456272,232717.94671186636,0.029089743338983294
11,r3_median,164832.23725883814,0.0005851091183185744,0.0005851091183185744,42396.7388080824,47077.611754631,0.005884701469328874
11,r4_capped_median,149374.614735933,0.00048454267701874323,0.00048454267701874323,56424.83342755106,60301.174843701,0.0075376468554626255
12,majoritarian_moving_phantoms,137167.55449500476,0.0010622127336831217,0.0010622127336831217,69730.80755665204,78228.50942611702,0.009778563678264627
12,r1_quadratic,66744.15277986205,0.0022793697016198983,0.0022793697016198983,36805.49183661263,55040.44944957182,0.006880056181196477
12,r2_mean,395598.3394567998,0.024724896216049966,0.024724896216049966,36304.58440754721,234103.75413594692,0.029262969266993365
12,r3_median,170017.94721514473,0.0005706840004714995,0.0005706840004714995,79335.29840103076,83900.77040480275,0.010487596300600343
12,r4_capped_median,171328.33203424426,0.00039534557285327357,0.00039534557285327357,37355.58616573457,40518.350748560755,0.005064793843570095
13,majoritarian_moving_phantoms,153625.77743946877,0.000831462972651283,0.000831462972651283,54293.59145218756,60945.295233397825,0.007618161904174728
13,r1_quadratic,65997.95160584318,0.0022985636071472183,0.0022985636071472183,38124.171853042535,56512.68071022028,0.007064085088777535
13,r2_mean,395718.7794585739,0.02473242371616087,0.02473242371616087,26453.719065325495,224313.10879461243,0.028039138599326555
13,r3_median,156892.12542096534,0.0009578579007476583,0.0009578579007476583,67171.78979206839,74834.65299804966,0.009354331624756207
13,r4_capped_median,151452.4540971134,0.0004861620646697238,0.0004861620646697238,53037.61785620185,56926.91437355964,0.007115864296694955
14,majoritarian_moving_phantoms,136260.32057613484,0.0007925722504408123,0.0007925722504408123,35919.761351354675,42260.33935488117,0.005282542419360147
14,r1_quadratic,65535.11869541449,0.0022849979166759604,0.0022849979166759604,49941.27296937072,68221.2563027784,0.008527657037847301
14,r2_mean,395787.0174508421,0.024736688590677607,0.024736688590677607,28435.087388300482,226328.59611372135,0.02829107451421517
14,r3_median,144630.65782451222,0.0006729008018270161,0.0006729008018270161,46588.490461058114,51971.69687567424,0.00649646210945928
14,r4_capped_median,153483.26082095865,0.0004265131077826627,0.0004265131077826627,92364.75703534807,95776.86189760937,0.01197210773720117
15,majoritarian_moving_phantoms,184068.5811743847,0.0008003361903141776,0.0008003361903141776,57813.50681157911,64216.19633409253,0.008027024541761567
15,r1_quadratic,62666.14506102495,0.002270981004278857,0.002270981004278857,39560.924425820915,57728.77246005177,0.007216096557506471
15,r2_mean,395903.13528716203,0.024743945955447617,0.024743945955447617,28390.5495287476,226342.11717232852,0.028292764646541065
15,r3_median,139308.89851334604,0.0005184865630746699,0.0005184865630746699,66662.41275846018,70810.30526305754,0.008851288157882192
15,r4_capped_median,139219.51145169558,0.0005456466356316487,0.0005456466356316487,74346.95531400635,78712.12839905954,0.009839016049882443
16,majoritarian_moving_phantoms,165664.92942678594,0.0009079052166201945,0.0009079052166201945,68270.59623553767,75533.83796849923,0.009441729746062404
16,r1_quadratic,63716.81291310998,0.0022765313412427732,0.0022765313412427732,35195.73755925404,53407.988289196226,0.006675998536149528
16,r2_mean,395660.04581198894,0.024728752863249305,0.024728752863249305,31572.19898838889,229402.2218943833,0.028675277736797913
16,r3_median,171296.79395995068,0.0005101756866119594,0.0005101756866119594,26413.47978937083,30494.885282266507,0.0038118606602833135
16,r4_capped_median,156240.65184935002,0.00039885983207225853,0.00039885983207225853,36646.91572370894,39837.79438028701,0.004979724297535876
17,majoritarian_moving_phantoms,143373.90534041263,0.0007333301731935307,0.0007333301731935307,57813.15196701216,63679.79335256041,0.007959974169070051
17,r1_quadratic,62744.002373734635,0.0022957209902420665,0.0022957209902420665,42121.132786218885,60486.900708155415,0.0075608625885194266
17,r2_mean,395612.53618824936,0.02472578351176558,0.02472578351176558,32096.59171676145,229902.85981088606,0.02873785747636076
17,r3_median,144028.82762822462,0.0006251180531312421,0.0006251180531312421,190528.8023251285,195529.74675017843,0.024441218343772303
17,r4_capped_median,145515.56069851614,0.0004524903436582758,0.0004524903436582758,30375.789130880996,33995.7118801472,0.0042494639850184
18,majoritarian_moving_phantoms,137045.31662827125,0.000580744164675928,0.000580744164675928,57700.58685099209,62346.540168399515,0.007793317521049939
18,r1_quadratic,63464.17151176994,0.0022841944425291047,0.0022841944425291047,36548.53214978706,54822.0876900199,0.006852760961252488
18,r2_mean,395583.8807482589,0.02472399254676624,0.02472399254676624,33170.13821735188,230962.0785914818,0.028870259823935228
18,r3_median,153036.1700867928,0.0005075927574278321,0.0005075927574278321,53689.39317014226,57750.13522956492,0.007218766903695615
18,r4_capped_median,153367.70137894165,0.0005848370173571066,0.0005848370173571066,58320.55222188622,62999.24836074307,0.007874906045092884
19,majoritarian_moving_phantoms,155531.62921842877,0.0007298540000907687,0.0007298540000907687,87121.65517080195,92960.4871715281,0.011620060896441013
19,r1_quadratic,62588.06663504386,0.002298480583237545,0.002298480583237545,34816.73773712371,53204.58240302407,0.006650572800378008
19,r2_mean,395648.66332336934,0.02472804145771057,0.02472804145771057,26710.469377633315,224534.80103931788,0.028066850129914736
19,r3_median,135624.2607276481,0.0004915779717553505,0.0004915779717553505,68178.28244217514,72110.90621621795,0.009013863277027244
19,r4_capped_median,126009.4546354903,0.0008923225674069463,0.0008923225674069463,54686.02461371877,61824.60515297434,0.007728075644121792
20,majoritarian_moving_phantoms,136454.5354060907,0.0014926022266636377,0.0014926022266636377,19454.1998810736,31395.017694382703,0.003924377211797838
20,r1_quadratic,64354.537786012224,0.0022921208971198384,0.0022921208971198384,32335.273939874904,50672.24111683361,0.0063340301396042015
20,r2_mean,395747.5734319325,0.02473422333949574,0.02473422333949574,28308.81361632913,226182.60033229506,0.028272825041536883
20,r3_median,140794.5159195352,0.0005238706200169654,0.0005238706200169654,72052.40823014406,76243.37319027979,0.009530421648784973
20,r4_capped_median,148130.17372631043,0.000706894409000406,0.000706894409000406,86767.5848548692,92422.74012687245,0.011552842515859056
21,majoritarian_moving_phantoms,139599.21365879657,0.0019887009832418572,0.0019887009832418572,67327.91517806311,83237.52304399796,0.010404690380499746
21,r1_quadratic,62795.204797766644,0.0022686598043219074,0.0022686598043219074,51317.67877828106,69466.95721285632,0.008683369651607039
21,r2_mean,395807.40932524006,0.0247379630828275,0.0247379630828275,24246.214271020588,222149.91893364058,0.027768739866705073
21,r3_median,146755.03742514024,0.0006686660467137263,0.0006686660467137263,54631.61393278074,59980.94230649055,0.007497617788311319
