normalized_median,r1_quadratic,r2_mean,r3_median,r4_capped_median,Project
122749.0850517511,95719.39510001427,108744.71335424128,122666.79350570744,138042.37037831882,Project 1
1830.2424830647738,19109.824691113266,6255.601832042026,1829.0154801628564,2058.2720484054407,Project 2
9983.959081934783,35414.52536293145,22340.00873134918,9977.265790264684,11227.858658574662,Project 3
306199.1012222082,155158.55420507837,284135.7062477007,305993.8239492563,344348.3894206135,Project 4
0.21259461373670255,1873.8371435565875,173.24497067222046,0.25802694485909544,0.0,Project 5
1.1308484501299576,4523.021487764307,1020.8229834932238,1.3076249584471462,0.0,Project 6
16359.405937463549,35154.98758102588,16311.144736622651,16371.381567061475,18397.621233889557,Project 7
2838.599965585837,16663.451795106655,4086.0006506944783,2836.6969552320807,3192.2605992548138,Project 8
39902.633741900834,54593.174172369814,37108.4157412087,39875.8828343853,44874.09534456075,Project 9
23632.188110955245,44383.83123869028,23622.396292794565,23616.34498434273,26576.517964978902,Project 10
37261.63376401244,53775.78813484929,36619.0474746822,37236.65339491836,41904.05367815567,Project 11
1173.8236400697945,15136.109181172778,4065.734897305815,1173.0367033518285,1320.070105720347,Project 12
5394.942508718082,21023.369526897,5698.040430681759,5391.325714672961,6067.097377094249,Project 13
192784.91519741376,130545.19531206571,250818.49266301325,196768.31349708966,216803.95137621052,Project 14
64927.74768257496,72976.00495911916,64194.40399510991,64884.219824622465,73017.08350534205,Project 15
179961.70025145536,128074.62854980394,202891.64156433954,179841.05310743718,202383.09450168075,Project 16
28079.369339096796,48354.76957775366,29182.26181980406,28060.54480192105,31577.772662525553,Project 17
96.5426187985796,5851.304596289793,967.7192193057969,110.55633597839805,0.0,Project 18
1295.2815411099343,14923.0159580775,4034.674822696675,1294.4131784615704,1456.6604237148763,Project 19
5029.679360264099,18737.527245349585,5130.276128520603,5026.3074402983775,5656.326161950952,Project 20
401.0521663327567,9658.656142440694,1796.9684501195563,400.78329913266504,0.0,Project 21
2025.8547877425212,16851.357757569356,4618.46056668291,2024.496645460051,2278.255653183413,Project 22
7123.162719438785,25338.989089267132,9081.948356966315,7118.387318688091,8010.636217510234,Project 23
32106.331671453605,52081.40700983993,33719.305757882554,32084.807440377495,36106.453471416076,Project 24
33997.32484734648,52587.74867340546,33721.4203359969,33974.53288582711,38233.04512999686,Project 25
17393.562692368338,38738.34411159867,20010.247831736022,17381.901968668775,19560.623383596983,Project 26
11835.042706889246,31269.28268413073,13855.840446065667,11827.108440320726,13309.56844280217,Project 27
43610.69260059087,58666.50528612832,41723.13620470069,43581.4557935171,49044.14055622234,Project 28
805.2931572568559,12791.227900218097,2770.0002330887096,804.7532850541335,0.0,Project 29
2783.1268707528675,15616.861249836002,3478.3795622853117,2781.2610498147046,3129.876122012187,Project 30
1053.7948792279503,12834.201107309438,2739.6961262995737,1053.0884103382798,1185.0869842315394,Project 31
50536.81266709443,65119.49852891765,52984.797070914734,50502.932557562526,56833.184613877835,Project 32
111.79862116171921,7265.34406501055,1212.7269710634398,111.72367085657379,0.0,Project 33
223.5151219453908,7828.714549284108,1203.7605492249743,223.3652763889757,0.0,Project 34
1686.4453195080193,16741.825062284428,4729.317877648515,1685.3147188799014,1896.5592233959153,Project 35
686.7950111251522,13155.347279101896,3180.822473749557,686.3345806196479,0.0,Project 36
62088.94847230153,69559.37271587826,60639.951723876795,62047.32375827732,69824.59883754162,Project 37
3032.5202088191486,17316.06582678373,4211.506327264411,3030.4871934505436,3410.341328972519,Project 38
204.5572850396441,8277.045681812406,1500.135819505419,204.49719746268457,0.0,Project 39
26773.947729637937,46668.21028927046,26144.046569633723,26755.998353058585,30109.708821261007,Project 40
6186.5717377246265,22723.80874864705,6706.582951961459,6182.424231836556,6957.355542250857,Project 41
3018.589374801645,17051.5173731592,4082.3838122699594,3016.5656987276548,3394.674854975484,Project 42
123157.94775750276,96650.04546631868,112258.36298336514,123075.38210803777,138502.17321137013,Project 43
24195.660987684576,41996.3354636505,22240.583698654784,24179.440106287493,27210.193821013298,Project 44
27500.05645424731,47266.17975251962,30994.539220893195,27481.62029106977,30926.28329475055,Project 45
742.9449210989162,12899.918986217865,2946.236214983897,742.446847437864,0.0,Project 46
21746.829369479812,41623.99520743932,24016.367624398365,21732.25019596004,24456.26273393561,Project 47
7260.445306296724,23733.18028722291,8173.3210822678075,7256.786116329786,8165.022815940255,Project 48
3940.1039878838997,19931.776489580156,5498.495666682914,3937.462524213526,4431.000799682141,Project 49
35188.888238344356,52322.71993601204,33157.022116173786,35165.297447297155,39573.06517886344,Project 50
54809.38658215014,66751.1441941212,53826.57762711368,54772.64211959347,61638.07770617426,Project 51
12817.979270508129,33661.98363713368,16095.54149317068,12809.386038787658,14414.96888726385,Project 52
4668.5001852402365,19312.12724012465,6037.531808484095,4665.370401439513,5250.147741716215,Project 53
3646.0666389192515,20669.065988413604,6528.344624193774,3643.62229922769,4100.329392936223,Project 54
1400.2731461087544,14600.011160827707,3802.922895131228,1433.8068251543732,1574.7329129538055,Project 55
43861.05664217243,59329.2299858985,42125.36016919958,43831.651989904174,49325.69740646562,Project 56
1017.2373097929304,11547.685048933405,2231.61400971676,1016.5553492644193,1143.9747141241696,Project 57
5444.548080546646,19956.478729689814,5661.14096102326,5440.898030700097,6122.88329774938,Project 58
16228.438316800866,35766.63771815598,15759.051645725523,16217.558697792701,18250.336382100533,Project 59
2565.2122594635116,16746.724053240967,4767.899548011756,2646.9690732633217,2884.8115704534493,Project 60
332.5946258677698,10907.2671296112,2708.4138740473727,347.3831642053418,0.0,Project 61
