round,voting_rule,max_vev,project_max_vev,project_max_vev_percentage,project_max_original_allocation,project_max_new_allocation,project_max_allocation_percentage
15,normalized_median,96406.16632381098,10632.911413227208,0.0010632911413227207,1457782.765631567,1468415.6770447942,0.14684156770447943
15,r1_quadratic,62914.94253324063,8806.838864562596,0.0008806838864562597,72823.09518433701,81629.93404889961,0.00816299340488996
15,r2_mean,183732.58624290425,91666.70977858284,0.009166670977858284,967.7192193057969,92634.42899788864,0.009263442899788863
15,r3_median,86355.6476532037,1585.8795952430883,0.00015858795952430882,33110.305062922955,34696.18465816604,0.0034696184658166043
15,r4_capped_median,73756.21006556592,2678.7991120256847,0.0002678799112025685,55472.20734203461,58151.0064540603,0.00581510064540603
16,normalized_median,91532.91179015435,2501.7555965576976,0.00025017555965576975,49326.61383874091,51828.369435298606,0.005182836943529861
16,r1_quadratic,57988.420384834324,9084.969018624164,0.0009084969018624164,156300.99724566,165385.96626428416,0.016538596626428415
16,r2_mean,183524.72540757552,91659.83763572357,0.009165983763572357,3872.6369295918735,95532.47456531544,0.009553247456531544
16,r3_median,97584.23495394668,6711.972125999513,0.0006711972125999513,137608.76912887057,144320.74125487008,0.014432074125487008
16,r4_capped_median,80368.94990237402,3067.424925525236,0.0003067424925525236,153334.96867745716,156402.3936029824,0.01564023936029824
17,normalized_median,105504.74643590706,5421.985224945471,0.0005421985224945471,306199.1012222082,311621.08644715365,0.031162108644715365
17,r1_quadratic,56011.3477870717,8761.571836996925,0.0008761571836996925,99985.37490439808,108746.946741395,0.0108746946741395
17,r2_mean,183517.59391775617,91666.10547702298,0.009166610547702299,1459.7290189233001,93125.83449594628,0.009312583449594628
17,r3_median,91815.0828927171,7129.862054964207,0.0007129862054964207,250923.46694635475,258053.32900131895,0.025805332900131896
17,r4_capped_median,91251.93579315941,8814.498395327886,0.0008814498395327886,486462.30072815786,495276.79912348575,0.04952767991234858
18,normalized_median,92510.96127617461,3144.8779413375014,0.00031448779413375015,69146.61600631014,72291.49394764764,0.007229149394764764
18,r1_quadratic,54031.12680296499,9084.969018624164,0.0009084969018624164,156300.99724566,165385.96626428416,0.016538596626428415
18,r2_mean,183515.1671487159,91664.45893353588,0.009166445893353588,4729.317877648515,96393.77681118439,0.009639377681118439
18,r3_median,87822.26545349427,1231.5028873659903,0.00012315028873659904,23830.14423073108,25061.64711809707,0.002506164711809707
18,r4_capped_median,86934.65070859688,8680.917420945188,0.0008680917420945188,282375.279983241,291056.1974041862,0.029105619740418618
19,normalized_median,93844.73078999744,12976.061962143285,0.0012976061962143286,1457782.765631567,1470758.8275937103,0.14707588275937103
19,r1_quadratic,58803.78809238036,8669.892654505325,0.0008669892654505325,47266.17975251962,55936.07240702495,0.005593607240702495
19,r2_mean,183732.5862429043,91666.70977858278,0.009166670977858279,1435.8457989705016,93102.55557755328,0.009310255557755328
19,r3_median,107952.12135345457,3004.690071024699,0.0003004690071024699,145768.3915780581,148773.0816490828,0.01487730816490828
19,r4_capped_median,78951.39020445744,5466.266544360522,0.0005466266544360522,255940.21325134387,261406.4797957044,0.026140647979570438
20,normalized_median,87730.8730834047,1566.995024024407,0.0001566995024024407,123157.94775750276,124724.94278152716,0.012472494278152717
20,r1_quadratic,56011.34778707171,9110.68086809828,0.0009110680868098279,142673.17654965585,151783.85741775413,0.015178385741775413
20,r2_mean,183483.06492601792,91657.22432128478,0.009165722432128478,6081.155515965294,97738.37983725008,0.009773837983725008
20,r3_median,97182.69298157861,4729.632486750896,0.00047296324867508954,364626.0296648085,369355.6621515594,0.03693556621515594
20,r4_capped_median,83975.7216191965,6224.330290625599,0.0006224330290625599,216803.95137621052,223028.28166683612,0.02230282816668361
21,normalized_median,94598.95464814038,1604.4373865593952,0.00016044373865593952,122749.0850517511,124353.5224383105,0.01243535224383105
21,r1_quadratic,60946.40884270388,9364.020637557056,0.0009364020637557056,130545.19531206571,139909.21594962277,0.013990921594962277
21,r2_mean,183572.18248930539,91662.67274448101,0.0091662672744481,4767.899548011756,96430.57229249277,0.009643057229249278
21,r3_median,98303.73826335944,1938.1583171441162,0.0001938158317144116,152656.96975000246,154595.12806714658,0.015459512806714659
21,r4_capped_median,90232.01460920688,8650.042571269907,0.0008650042571269907,282375.279983241,291025.3225545109,0.02910253225545109
22,normalized_median,90437.18335644691,710.1394364230691,7.101394364230692e-05,20683.337693714413,21393.477130137482,0.002139347713013748
22,r1_quadratic,60946.408842703866,10545.925405117916,0.0010545925405117916,328918.00325059803,339463.92865571595,0.03394639286557159
22,r2_mean,183576.15721085848,91666.70965400749,0.009166670965400749,173.24497067222046,91839.95462467971,0.00918399546246797
22,r3_median,106712.33468531012,1015.0860508949627,0.00010150860508949627,46931.39171702273,47946.47776791769,0.004794647776791769
22,r4_capped_median,89133.83097183154,5043.255583517719,0.000504325558351772,345377.3767930438,350420.6323765615,0.03504206323765615
23,normalized_median,92980.22309809306,3221.2392374923365,0.00032212392374923363,69146.61600631014,72367.85524380248,0.0072367855243802475
23,r1_quadratic,58803.788092380346,8750.006065242495,0.0008750006065242495,42954.03363523969,51704.039700482186,0.0051704039700482185
23,r2_mean,183531.9078592308,91666.70679902,0.009166670679902,1020.8229834932238,92687.52978251323,0.009268752978251324
23,r3_median,98173.51047567633,798.6815589656253,7.986815589656253e-05,29909.78931037251,30708.470869338136,0.0030708470869338137
23,r4_capped_median,84831.16313466441,1328.5348374678724,0.00013285348374678725,92678.61480098146,94007.14963844934,0.009400714963844934
24,normalized_median,96340.6796169746,636.3015017818107,6.363015017818106e-05,35048.53667082171,35684.83817260352,0.003568483817260352
24,r1_quadratic,55170.577416579894,9255.215349646372,0.0009255215349646373,130545.19531206571,139800.41066171209,0.013980041066171208
24,r2_mean,183459.25969834882,91665.921091542,0.009166592109154199,1500.135819505419,93166.05691104742,0.009316605691104742
24,r3_median,106848.31460381046,1488.214843112015,0.00014882148431120148,72704.71242568364,74192.92726879565,0.007419292726879565
24,r4_capped_median,87904.37709544954,1931.9144122180296,0.00019319144122180296,74369.55313826211,76301.46755048014,0.0076301467550480145
25,normalized_median,91759.04695216448,5319.756785766076,0.0005319756785766076,179961.70025145536,185281.45703722144,0.018528145703722142
25,r1_quadratic,62914.942533240646,8869.394489763967,0.0008869394489763966,62875.86296110598,71745.25745086995,0.007174525745086995
25,r2_mean,183502.94898862473,91664.6869542441,0.00916646869542441,3802.922895131228,95467.60984937532,0.009546760984937532
25,r3_median,97188.15752775277,12151.741129611153,0.0012151741129611154,1456805.46142169,1468957.202551301,0.14689572025513012
25,r4_capped_median,75375.75728804985,2096.000234073086,0.00020960002340730862,134743.21946555137,136839.21969962446,0.013683921969962445
26,normalized_median,90576.96213258358,5737.412592566252,0.0005737412592566252,227585.39221293209,233322.80480549834,0.023332280480549833
26,r1_quadratic,57988.42038483432,8636.930286258597,0.0008636930286258597,33661.98363713368,42298.913923392276,0.0042298913923392275
26,r2_mean,183472.3871884424,91663.60833108188,0.009166360833108188,6183.074987167184,97846.68331824907,0.009784668331824906
26,r3_median,94216.88967319581,3062.7552498227014,0.00030627552498227017,69100.25979980605,72163.01504962875,0.007216301504962875
26,r4_capped_median,81072.91692748945,5290.632849862799,0.0005290632849862799,344348.3894206135,349639.0222704763,0.03496390222704763
27,normalized_median,94141.84086270246,2398.8910714935846,0.00023988910714935847,49326.61383874091,51725.50491023449,0.005172550491023449
27,r1_quadratic,56011.34778707175,8711.372842132667,0.0008711372842132667,109940.811034433,118652.18387656567,0.011865218387656567
27,r2_mean,183474.30996521428,91666.70484649096,0.009166670484649095,967.7192193057969,92634.42406579676,0.009263442406579676
27,r3_median,93269.84322063008,13258.048961978406,0.0013258048961978406,1456805.46142169,1470063.5103836684,0.14700635103836684
27,r4_capped_median,73928.80724984732,1527.8219087952166,0.00015278219087952165,146848.61537368924,148376.43728248446,0.014837643728248447
28,normalized_median,104141.32508140206,1398.649908568288,0.0001398649908568288,72753.48669473545,74152.13660330373,0.007415213660330373
28,r1_quadratic,57988.42038483433,8665.8542432662,0.00086658542432662,33661.98363713368,42327.83788039988,0.004232783788039988
28,r2_mean,183502.94898862467,91663.7651294509,0.00916637651294509,2801.2354033452143,94465.00053279611,0.009446500053279612
28,r3_median,95817.33637781182,1808.9569316961424,0.00018089569316961425,123075.38210803777,124884.33903973391,0.012488433903973391
28,r4_capped_median,85492.74613268272,1234.324282273912,0.00012343242822739122,138446.29282081447,139680.61710308839,0.013968061710308838
29,normalized_median,94388.15546926347,6589.721340538323,0.0006589721340538322,137701.0845635302,144290.80590406852,0.014429080590406852
29,r1_quadratic,55804.050177426114,8966.274386427802,0.0008966274386427802,169114.44004003314,178080.71442646094,0.017808071442646095
29,r2_mean,183496.45129052337,91666.71808123268,0.00916667180812327,1020.8229834932238,92687.54106472591,0.009268754106472592
29,r3_median,97192.08475216452,2824.306227344583,0.0002824306227344583,136256.05593712657,139080.36216447115,0.013908036216447116
29,r4_capped_median,80759.34010584884,1099.8131214153836,0.00010998131214153837,129748.79940287044,130848.61252428583,0.013084861252428583
30,normalized_median,94842.59220170308,7336.193963324884,0.0007336193963324884,251091.8000334399,258427.9939967648,0.02584279939967648
30,r1_quadratic,59793.09062478655,8883.360220314062,0.0008883360220314062,132116.27048776805,140999.6307080821,0.014099963070808212
30,r2_mean,183515.88538114133,91665.15977852327,0.009166515977852327,1459.7290189233001,93124.88879744658,0.009312488879744658
30,r3_median,93553.33715132836,11379.85529770772,0.001137985529770772,1456805.46142169,1468185.3167193977,0.14681853167193976
30,r4_capped_median,78629.20490530509,1189.8895242711733,0.00011898895242711732,40535.50976376792,41725.399288039094,0.004172539928803909
31,normalized_median,97019.04203875456,1556.9546959686995,0.00015569546959686995,33132.51725349007,34689.47194945877,0.003468947194945877
31,r1_quadratic,57697.61768089242,8769.25870009249,0.0008769258700092491,56340.18697781922,65109.44567791171,0.006510944567791171
31,r2_mean,183732.58624290276,91666.70977858292,0.009166670977858293,8095.545890792187,99762.25566937511,0.00997622556693751
31,r3_median,106937.59110825673,5489.9700049888925,0.0005489970004988892,227432.8179287795,232922.78793376838,0.02329227879337684
31,r4_capped_median,84168.15950329212,5566.0894044541055,0.0005566089404454106,344348.3894206135,349914.4788250676,0.03499144788250676
32,normalized_median,92420.67536276416,2166.4266279454023,0.00021664266279454022,99542.16044243072,101708.58707037612,0.010170858707037612
32,r1_quadratic,59793.09062478656,8752.327364539065,0.0008752327364539065,64464.58645472103,73216.9138192601,0.00732169138192601
32,r2_mean,183475.89974608424,91664.48008704504,0.009166448008704505,2019.478188531002,93683.95827557605,0.009368395827557606
32,r3_median,86960.4707762844,5621.458054290793,0.0005621458054290793,305993.8239492563,311615.28200354706,0.031161528200354706
32,r4_capped_median,82906.32888833567,1652.6686872886203,0.00016526686872886203,146848.61537368924,148501.28406097787,0.014850128406097786
33,normalized_median,104376.41774102821,2910.92209266148,0.000291092209266148,103839.32878917821,106750.25088183969,0.010675025088183968
33,r1_quadratic,58748.26677081741,8882.814009309179,0.0008882814009309179,128074.62854980394,136957.44255911311,0.013695744255911312
33,r2_mean,183504.2321698963,91665.06491571559,0.009166506491571559,6037.531808484095,97702.59672419968,0.009770259672419969
33,r3_median,106438.88695413564,4809.931310410728,0.0004809931310410728,364626.0296648085,369435.9609752192,0.03694359609752192
33,r4_capped_median,87868.07940943149,7202.987013500475,0.0007202987013500474,154857.23668572356,162060.22369922404,0.016206022369922402
34,normalized_median,92693.66487404064,1784.306353467895,0.00017843063534678949,123157.94775750276,124942.25411097065,0.012494225411097066
34,r1_quadratic,57988.42038483431,8700.571205246139,0.0008700571205246139,26119.39838930052,34819.96959454666,0.003481996959454666
34,r2_mean,183502.94898862462,91665.52405964825,0.009166552405964824,2314.782308329125,93980.30636797738,0.009398030636797738
34,r3_median,93150.24126613884,1567.424495194704,0.0001567424495194704,33110.305062922955,34677.72955811766,0.0034677729558117657
34,r4_capped_median,81047.56037163809,4653.393506911583,0.00046533935069115835,345377.3767930438,350030.7702999554,0.03500307702999554
35,normalized_median,96455.92110496305,1128.466617060294,0.0001128466617060294,62088.94847230153,63217.41508936182,0.006321741508936182
35,r1_quadratic,57988.420384834324,9397.345414654672,0.0009397345414654672,169114.44004003314,178511.7854546878,0.01785117854546878
35,r2_mean,183499.5289133921,91665.41775012093,0.009166541775012093,1537.5011955857792,93202.91894570671,0.00932029189457067
35,r3_median,97039.68712929222,3057.6257131420425,0.00030576257131420423,136256.05593712657,139313.6816502686,0.013931368165026861
35,r4_capped_median,80490.49362980673,667.5289466620397,6.675289466620397e-05,8078.912520444037,8746.441467106077,0.0008746441467106077
36,normalized_median,92007.39478570755,1548.3169282319432,0.00015483169282319432,123108.25818180045,124656.5751100324,0.01246565751100324
36,r1_quadratic,59600.57584754334,9270.485076249926,0.0009270485076249926,328918.00325059803,338188.48832684796,0.033818848832684795
36,r2_mean,183448.6730605499,91659.05048251899,0.0091659050482519,5130.276128520603,96789.32661103959,0.00967893266110396
36,r3_median,105961.13284316123,2519.7539615970163,0.00025197539615970165,196768.31349708966,199288.06745868668,0.01992880674586867
36,r4_capped_median,78173.89905883472,1423.7938757830707,0.00014237938757830708,56833.184613877835,58256.978489660905,0.0058256978489660905
37,normalized_median,93601.58123776714,7505.430616560334,0.0007505430616560334,432568.6538336187,440074.084450179,0.0440074084450179
37,r1_quadratic,59600.57584754337,9270.485076249926,0.0009270485076249926,328918.00325059803,338188.48832684796,0.033818848832684795
37,r2_mean,183515.88538114127,91666.4407509423,0.009166644075094231,53840.148124818,145506.5888757603,0.01455065888757603
37,r3_median,96289.52452566173,1557.7784457012895,0.00015577784457012896,122666.79350570744,124224.57195140872,0.012422457195140872
37,r4_capped_median,88218.51165000108,5322.2785982733185,0.0005322278598273319,202383.09450168075,207705.37309995407,0.020770537309995406
38,normalized_median,89572.55048501602,5330.715238134377,0.0005330715238134377,179961.70025145536,185292.41548958974,0.018529241548958974
38,r1_quadratic,57619.94962973433,8678.53309059691,0.000867853309059691,55388.30766667305,64066.84075726996,0.006406684075726996
38,r2_mean,183568.78995265882,91666.3530300318,0.00916663530300318,1537.5011955857792,93203.85422561757,0.009320385422561757
38,r3_median,98021.63409450941,1323.9413241237926,0.00013239413241237924,94142.0196474864,95465.9609716102,0.00954659609716102
38,r4_capped_median,81608.27193901868,2304.05996340228,0.000230405996340228,134743.21946555137,137047.27942895365,0.013704727942895366
39,normalized_median,90248.74075947526,5128.887979215971,0.0005128887979215971,179961.70025145536,185090.58823067133,0.018509058823067134
39,r1_quadratic,57988.42038483431,8754.127780934301,0.0008754127780934301,35414.52536293145,44168.65314386575,0.004416865314386575
39,r2_mean,183517.5939177561,91663.75713669723,0.009166375713669723,4034.674822696675,95698.4319593939,0.00956984319593939
39,r3_median,93080.15695051738,751.2782707058359,7.512782707058358e-05,29909.78931037251,30661.067581078347,0.0030661067581078346
39,r4_capped_median,79749.23434634955,4651.129930281604,0.0004651129930281604,345377.3767930438,350028.5067233254,0.03500285067233254
40,normalized_median,92724.62092787967,2211.042447290325,0.00022110424472903252,152759.38033477485,154970.42278206517,0.015497042278206518
40,r1_quadratic,54089.4416284148,8831.419814400651,0.0008831419814400651,92525.11693549332,101356.53674989397,0.010135653674989397
40,r2_mean,183474.30996521428,91666.64835546949,0.009166664835546949,4976.105485530032,96642.75384099952,0.009664275384099951
40,r3_median,94946.12071506154,7269.70620038663,0.0007269706200386631,250923.46694635475,258193.17314674138,0.02581931731467414
40,r4_capped_median,84773.06347572879,6182.106807200733,0.0006182106807200733,216803.95137621052,222986.05818341125,0.022298605818341127
41,normalized_median,92420.67536276416,2023.5633755522576,0.00020235633755522577,99542.16044243072,101565.72381798297,0.010156572381798297
41,r1_quadratic,53938.119479480985,8849.840004854414,0.0008849840004854413,112901.8516419536,121751.69164680802,0.012175169164680802
41,r2_mean,183732.58624290265,91666.7097785828,0.009166670977858279,3601.957628972665,95268.66740755546,0.009526866740755546
41,r3_median,93177.71237469104,1248.8933958097332,0.00012488933958097333,70060.33980528083,71309.23320109057,0.007130923320109056
41,r4_capped_median,80497.66246260767,1442.6399570116919,0.0001442639957011692,113050.72366825967,114493.36362527136,0.011449336362527136
42,normalized_median,95104.62006052652,1465.1143765574234,0.00014651143765574234,123108.25818180045,124573.37255835788,0.012457337255835787
42,r1_quadratic,60946.40884270388,8680.277924690487,0.0008680277924690487,23154.20538822617,31834.483312916658,0.0031834483312916657
42,r2_mean,183576.15721085836,91665.13631525307,0.009166513631525307,1796.8300639839906,93461.96637923706,0.009346196637923706
42,r3_median,95988.91137427517,1767.3282013719872,0.00017673282013719871,124785.89199029791,126553.2201916699,0.01265532201916699
42,r4_capped_median,84897.99980489879,8651.417861248541,0.0008651417861248542,486462.30072815786,495113.7185894064,0.04951137185894064
43,normalized_median,88890.8531679609,6355.34356355248,0.000635534356355248,192784.91519741376,199140.25876096624,0.019914025876096624
43,r1_quadratic,62914.942533240646,8719.656557302274,0.0008719656557302274,64835.50530071866,73555.16185802093,0.007355516185802094
43,r2_mean,183621.6386032182,91664.29980772662,0.009166429980772663,2770.0002330887096,94434.30004081533,0.009443430004081533
43,r3_median,96166.41547937473,1613.6404973704775,0.00016136404973704775,97599.91693144309,99213.55742881357,0.009921355742881357
43,r4_capped_median,74190.20473336332,1963.3014591772226,0.00019633014591772225,134743.21946555137,136706.5209247286,0.01367065209247286
44,normalized_median,93786.38197670397,6752.970696860866,0.0006752970696860866,432568.6538336187,439321.62453047954,0.04393216245304796
44,r1_quadratic,59793.09062478655,9070.273137095137,0.0009070273137095137,99985.37490439808,109055.64804149322,0.010905564804149321
44,r2_mean,183732.58624290276,91666.70977858288,0.009166670977858287,1537.5011955857792,93204.21097416866,0.009320421097416865
44,r3_median,90450.43298770252,3124.116762471531,0.00031241167624715307,69100.25979980605,72224.37656227758,0.007222437656227758
44,r4_capped_median,88062.47499333165,2634.0247949068143,0.0002634024794906814,164039.62086718978,166673.6456620966,0.01666736456620966
45,normalized_median,90172.40396439662,13218.67884710594,0.001321867884710594,730852.465737497,744071.1445846029,0.0744071144584603
45,r1_quadratic,57697.61768089241,8757.927195849297,0.0008757927195849297,53775.78813484929,62533.715330698586,0.006253371533069859
45,r2_mean,183528.04346981464,91665.8869265667,0.00916658869265667,14107.014981529514,105772.90190809622,0.010577290190809621
45,r3_median,96158.33413393897,2025.75143771054,0.00020257514377105399,99475.42692440994,101501.17836212048,0.010150117836212048
45,r4_capped_median,86361.63605262543,4596.831613251648,0.0004596831613251648,410329.8048157053,414926.63642895693,0.041492663642895694
46,normalized_median,91765.08519643132,1578.2754771846157,0.00015782754771846157,33132.51725349007,34710.792730674686,0.0034710792730674686
46,r1_quadratic,55740.19257269388,9405.117033070215,0.0009405117033070216,130545.19531206571,139950.31234513593,0.013995031234513592
46,r2_mean,183531.90785923068,91664.85328198723,0.009166485328198724,2621.4421624340603,94286.2954444213,0.00942862954444213
46,r3_median,99035.11863242084,13743.37295160687,0.0013743372951606871,730362.4989136301,744105.871865237,0.0744105871865237
46,r4_capped_median,76972.08772677714,5052.841623105574,0.0005052841623105574,345377.3767930438,350430.2184161494,0.03504302184161494
47,normalized_median,93879.60247842863,8048.714994704525,0.0008048714994704526,432568.6538336187,440617.3688283232,0.04406173688283232
