majoritarian_moving_phantoms_distances,r1_quadratic_distances,r2_mean_distances,r3_median_distances,r4_capped_median_distances,changed_vote_l1_distances,round
7053.821506675678,93342.72757961946,908809.3003167812,17644.341259072724,17644.341259072724,46941291.0,57
6127.2311873940525,112683.41924628842,1244858.708866217,4209.515850680866,4209.515850680866,64600537.0,58
12665.652620493744,85208.8811179553,777508.7081554023,18888.940606632208,18888.940606632208,40082701.0,59
7702.221664051249,95884.43133544686,987244.8913365866,2943.463951634447,2943.463951630809,51027906.0,60
4185.208236460821,109057.57164705487,1087528.7920396773,19073.428269335487,19073.428269335487,56313511.0,61
13332.214833735787,85324.58607985088,796388.4397113633,4064.525026335912,4064.525026332347,41065052.0,62
31147.394093258106,94190.71210383324,860139.8003212642,27181.965563838254,27181.965563838254,44416959.0,63
22605.673037767294,90293.06259575786,867759.1083518958,9789.12399710124,9789.12399710124,44736178.0,64
27986.842883557194,71723.9885496138,552004.766964088,12104.119889566704,12104.119889570407,28321964.0,65
16673.662601657845,98595.95915689785,968541.2595545736,20186.709272219974,20186.709272219974,50075207.0,66
3345.2579195973485,92219.42008196437,933602.4207019141,9166.95246114253,9166.95246114253,48226020.0,67
22841.00547606073,96193.58016173998,921390.8873580702,21395.88377481757,21395.88377481757,47642578.0,68
9397.89408437274,109803.06582500259,1161412.1637597028,16296.52436008152,16296.52436008152,60314757.0,69
9739.70186206255,91338.96691068241,920073.5023135358,5267.864990283397,5267.864990286842,47553059.0,70
13113.137466081356,102724.6347937465,1055297.2370896004,5253.227696686219,5253.227696682774,54658996.0,71
657.2120905671654,112300.96204741718,1295918.3672862477,0.0,0.0,67407503.0,72
6832.903194417915,106538.52271421043,1156119.38870275,6865.306241410934,6865.306241410934,60018669.0,73
8177.753076189263,96586.72391060041,997475.5795700764,4871.625518982255,4871.625518985857,51556144.0,74
18494.683942752814,112093.61288794731,1204396.233042368,14437.297931208366,14437.297931208366,62573188.0,75
22250.83215683666,97643.87908473474,1009397.5886993158,12937.644424282338,12937.644424278693,52260613.0,76
17811.237922113032,100636.29181535661,1072755.0686559428,9661.22912991816,9661.229129914645,55535254.0,77
31074.91031044395,87304.55252438855,778867.9982603539,21704.343517625144,21704.343517625144,40129706.0,78
30668.054950070917,96931.52237884823,913822.9202354365,25504.254833892173,25504.254833892173,47160248.0,79
14501.232515493615,103532.48564104474,1079093.8676173326,5154.173126105146,5154.173126105146,55885069.0,80
9271.817793796847,87252.74659329778,834293.5327421317,9440.533074443782,9440.533074443782,43029902.0,81
12656.198437211919,108037.56251068023,1112000.6643653326,13995.467391483598,13995.467391483598,57601635.0,82
9738.032138302311,89746.47099621524,850374.743473096,5465.485333014116,5465.485333014116,43886433.0,83
7505.845335509504,85117.2549161088,765261.1871020279,11524.129637419584,11524.129637419584,39404907.0,84
9510.904080167122,92864.9362055994,933240.3698303552,14717.74143559696,14717.74143559696,48257252.0,85
10640.73795020892,89521.76165762826,864569.0957484532,18078.74762462814,18078.747624624553,44628615.0,86
13114.100927994554,74839.69727606818,638596.895306939,20943.113662777454,20943.11366277401,32848300.0,87
13553.218091874714,90781.54429140789,814744.845977234,19556.428533889168,19556.42853388564,41981246.0,88
28945.41310712548,109048.52795107159,1125573.5385403764,27812.84125266111,27812.84125265749,58333110.0,89
25783.404771878308,73345.05539305508,586887.7939444816,15413.297050535366,15413.297050535366,30146337.0,90
11987.086678273623,88920.67301906811,857502.974292724,6477.573218209105,6477.573218205565,44275329.0,91
23796.543613929567,98408.55855798759,963808.8319195121,11532.323793214022,11532.323793210639,49870364.0,92
9061.94339295103,103789.7130862296,1054855.1573319142,14595.327091048643,14595.327091048643,54605010.0,93
15550.91321365875,97505.36691146705,948803.3544731257,15179.908473699903,15179.908473699903,48991130.0,94
18478.705431952763,82332.69634997705,764512.5044901955,9846.791455747629,9846.791455743903,39368082.0,95
13207.35586284697,90405.71623174395,877240.1885499081,5748.82002597781,5748.820025970701,45278261.0,96
28105.48835861848,96393.56613927538,951927.174497456,13230.623482139748,13230.623482139748,49237696.0,97
8375.985280157478,79435.26890797017,786345.0213400729,7001.784780869741,7001.784780862574,40541694.0,98
24377.161460735595,97992.9347414161,1018374.0018029577,17193.04114901204,17193.04114901204,52686044.0,99
28836.54831989572,93692.00176207218,925647.8770231445,15546.285520635327,15546.285520635327,47835305.0,100
