round,voting_rule,max_vev,project_max_vev,project_max_vev_percentage,project_max_original_allocation,project_max_new_allocation,project_max_allocation_percentage
16,normalized_median,74404.64429251826,0.0007796620013552274,0.0007796620013552274,200873.44002675192,207110.73603759374,0.02588884200469922
16,r1_quadratic,46998.613416654196,0.0008763529723707207,0.0008763529723707207,50300.6903688848,57311.51414785057,0.007163939268481321
16,r2_mean,146825.52628738532,0.0091665976047163,0.0091665976047163,1230.000956468623,74562.78179419902,0.009320347724274878
16,r3_median,79183.73287336252,0.0001955928894411818,0.0001955928894411818,52868.8378382454,54433.58095377486,0.0068041976192218575
16,r4_capped_median,69822.01474318925,0.00030627059096433913,0.00030627059096433913,122667.9749419657,125118.13966968041,0.01563976745871005
17,normalized_median,71020.18303004254,0.0001992696259398881,0.0001992696259398881,52904.3051255112,54498.462133030305,0.006812307766628788
17,r1_quadratic,50331.95402659247,0.0008722791066658961,0.0008722791066658961,20733.65313056173,27711.8859838889,0.0034639857479861124
17,r2_mean,146897.31088257604,0.009166668647275982,0.009166668647275982,774.1753754446374,74107.5245536525,0.009263440569206563
17,r3_median,77910.46732862046,0.0001837424744328182,0.0001837424744328182,83118.46253296456,84588.40232842711,0.010573550291053389
17,r4_capped_median,63997.70847261378,0.0004923898984967164,0.0004923898984967164,276301.90143443504,280241.0206224088,0.0350301275778011
18,normalized_median,72704.89958379997,0.0006479568243714348,0.0006479568243714348,110160.86765082413,115344.52224579561,0.014418065280724451
18,r1_quadratic,44643.240141940114,0.0008980592252639527,0.0008980592252639527,50300.6903688848,57485.164170996424,0.007185645521374553
18,r2_mean,146780.71979686647,0.009166621401902586,0.009166621401902586,963.0084393799797,74295.97965460067,0.009286997456825083
18,r3_median,85372.58710758903,0.0006867562162240029,0.0006867562162240029,110087.01530309644,115581.06503288847,0.014447633129111058
18,r4_capped_median,62625.13249479131,4.37497942727407e-05,4.37497942727407e-05,14068.453335583668,14418.451689765594,0.0018023064612206993
19,normalized_median,75679.33741303085,0.000216742207360041,0.000216742207360041,95852.34945470901,97586.28711358934,0.012198285889198668
19,r1_quadratic,43780.86432865952,0.0008679724077948877,0.0008679724077948877,17042.366430219627,23986.145692578728,0.002998268211572341
19,r2_mean,146827.5329313614,0.009166660708148467,0.009166660708148467,2007.9806192428323,75341.26628443057,0.009417658285553823
19,r3_median,85478.65168304808,9.894061729319674e-05,9.894061729319674e-05,37545.11337361819,38336.63831196376,0.00479207978899547
19,r4_capped_median,67894.31341731345,0.0008475654268924336,0.0008475654268924336,225900.22398659275,232680.74740173222,0.029085093425216528
20,normalized_median,69754.11390928378,3.854638818475348e-05,3.854638818475348e-05,6240.815663450548,6549.1867689285755,0.000818648346116072
20,r1_quadratic,43910.80826664256,0.0008938969297171116,0.0008938969297171116,125040.79779652799,132191.97323426488,0.01652399665428311
