normalized_median_distances,r1_quadratic_distances,r2_mean_distances,r3_median_distances,r4_capped_median_distances,changed_vote_l1_distances,round
3188.7481909610347,10490.364554243286,16518.373755078628,3186.6531540646624,3356.6731504984978,919079.0,78
4683.276447472708,13739.516950946467,24666.48101237632,4680.207506711757,4922.074238895006,1365233.0,79
2024.6800047754639,12854.067060716261,25386.231206460914,2023.3487493799707,2129.291934834685,1417096.0,80
2649.955277358761,12529.447888103654,23393.096849522943,3190.361036738987,2791.000249942169,1284511.0,81
0.0,8920.498450661633,18270.91961850083,55.89298522132262,0.0,1005330.0,82
4577.59497552134,12742.777944738444,24515.273208818016,4513.229304381955,4797.869928638782,1390737.0,83
11641.329154527475,11121.765306381192,19628.182522413095,11631.927525561585,12119.085109902613,1135786.0,84
4682.435175501363,16354.28826038078,32075.027154471223,4581.27773075879,4796.535722775808,1785773.0,85
0.0,13428.538399960966,25312.687811533127,0.0,0.0,1405603.0,86
4008.9910176010926,15406.902294603215,27033.5222185718,4150.905879929109,4223.869006156373,1478512.0,87
1331.8576988856012,10352.63664690594,19131.065656054627,1330.9737964320761,1403.225173299225,1085150.0,88
2300.2826268393196,11611.840749137977,24803.65174490661,2298.7759913088403,2417.316084883458,1382658.0,89
1178.4342762242825,11219.329380341538,25947.967203072894,1177.656554981698,1240.2179381509409,1506678.0,90
3710.393013991352,13171.503385277123,22582.293079168532,3817.4036084146337,3788.6219466351913,1244156.0,91
1773.6339055334486,11710.850202619837,17895.30486104623,1772.4560512234395,1805.2221117526128,987231.0,92
499.7722068526522,10398.108584618798,22101.092519058475,499.43801738163376,527.3343662273369,1233129.0,93
754.1343067568082,9588.342718022723,16494.616016199587,753.6304780278492,795.5852445828245,913866.0,94
904.3680938512872,15183.263271068252,27019.78224313494,903.7665203513261,904.8726470443514,1477973.0,95
1486.788877060988,8997.505526647039,18033.173846598427,1485.8002192333233,1565.6977164247567,998313.0,96
4638.119185442625,9096.558674228807,16140.230892340747,4645.248765731082,4859.753171935579,896460.0,97
2610.0693803595714,11200.20096391489,17739.88916200088,1914.9234411385955,2747.0895850534075,977370.0,98
2057.8157031196783,9812.657449283244,16448.20028359404,2004.8948348468616,2145.099369583768,905268.0,99
10474.416680861941,12919.710492198126,25864.120367750696,10467.676744056163,10970.109871654202,1457188.0,100
