normalized_median,r1_quadratic,r2_mean,r3_median,r4_capped_median,Project
24548.155591768736,20166.068840914144,22943.447509060683,24548.15559176874,24548.155591768736,Project 144
12602.728045576694,15051.445981376613,13227.640616434113,12602.728045576696,12602.728045576694,Project 145
11209.720262007075,13602.277020033043,11080.430427481775,11209.720262007077,11209.720262007075,Project 146
9127.191498502856,12522.14714361942,9524.112006410342,9127.191498502858,9127.191498502856,Project 147
15102.397571900987,15988.845425914344,14950.0291187688,15102.397571900989,15102.397571900987,Project 148
28837.194106442184,21327.387494207494,25375.486091097886,28837.194106442188,28837.194106442184,Project 149
11991.690215117711,14754.39033867709,12868.223331016203,11991.690215117713,11991.690215117711,Project 150
11077.212647569133,14186.352869165088,11933.844652415948,11077.212647569135,11077.212647569133,Project 151
29653.46499804361,22171.961128621064,27498.823341622545,29653.464998043615,29653.46499804361,Project 152
8485.801493166826,12443.312909275259,9680.415165460345,8485.801493166828,8485.801493166826,Project 153
10213.40383012941,13588.775813026612,11503.446185567269,10213.40383012941,10213.40383012941,Project 154
13393.959410004029,15107.930030626978,13441.05852917702,13393.959410004029,13393.959410004029,Project 155
13632.316150170082,15096.779884455327,13551.458196961366,13632.316150170083,13632.316150170082,Project 156
13617.9365236182,15999.446847271565,15228.14277495106,13617.936523618202,13617.9365236182,Project 157
19729.392980383956,18526.43184195923,19373.799407979855,19729.39298038396,19729.392980383956,Project 158
8815.537522701912,13415.297769445931,11345.197042182515,8815.537522701912,8815.537522701912,Project 159
7673.1071018386065,11317.624863365998,8727.215758404542,7673.107101838607,7673.1071018386065,Project 160
18447.685005850315,17983.519314272457,18495.10063702201,18447.68500585032,18447.685005850315,Project 161
15308.656669675296,16475.019132363654,15958.275516071877,15308.656669675298,15308.656669675296,Project 162
7690.729464519528,11350.885944055595,8275.483293784544,7690.729464519529,7690.729464519528,Project 163
26020.193754656626,20672.259412604268,23792.71167257548,26020.19375465663,26020.193754656626,Project 164
6648.91267814649,10515.49071068105,7390.706631121669,6648.912678146491,6648.91267814649,Project 165
18489.749529257497,17696.68773807553,18162.13197023987,18489.749529257497,18489.749529257497,Project 166
18704.289959154055,17755.392216461165,18058.962509251534,18704.28995915406,18704.289959154055,Project 167
19613.834570512623,18322.42784140521,19014.80124593986,19613.834570512627,19613.834570512623,Project 168
23605.66678269984,20093.59905849379,22719.59895466584,23605.666782699842,23605.66678269984,Project 169
10014.786863086369,13817.949324297007,11797.872594376371,10014.78686308637,10014.786863086369,Project 170
5784.56509188361,10537.871948346532,7898.8186299325025,5784.565091883611,5784.56509188361,Project 171
13566.46333911717,15339.04265964237,13847.544452985783,13566.463339117172,13566.46333911717,Project 172
10286.902075427026,13704.99452428264,11816.515211834845,10286.902075427028,10286.902075427026,Project 173
63730.696341994146,31862.246036516022,56066.811724133106,63730.696341994146,63730.696341994146,Project 174
8803.322816255886,12404.606781059047,9927.804012105167,8803.322816255888,8803.322816255886,Project 175
9585.335483108103,12971.488941306192,10036.996825037748,9585.335483108103,9585.335483108103,Project 176
7826.824954788894,11991.233179464985,8934.639660194776,7826.824954788894,7826.824954788894,Project 177
7055.042167293331,10493.87551623337,7792.211873701089,7055.042167293331,7055.042167293331,Project 178
59742.82405914049,31051.307774677745,53274.38521601247,59742.8240591405,59742.82405914049,Project 179
13521.68427522819,15961.12438981236,15189.736878504864,13521.684275228192,13521.68427522819,Project 180
7210.8510688133,11644.027723208179,8873.111402519087,7210.851068813301,7210.8510688133,Project 181
6685.562799320791,11612.79051618564,8766.426826088229,6685.562799320792,6685.562799320791,Project 182
5578.909000819561,10761.676709799181,7838.466196375904,5578.909000819561,5578.909000819561,Project 183
18015.84951640825,17682.61888392078,17932.92112134868,18015.849516408252,18015.84951640825,Project 184
7606.173455965039,11111.54259612531,8254.238041098297,7606.1734559650395,7606.173455965039,Project 185
41503.51435376587,26128.24252023823,37919.24946119087,41503.51435376588,41503.51435376587,Project 186
12146.14756526864,14460.162411685802,12354.831823292792,12146.147565268642,12146.14756526864,Project 187
18755.918417363922,17663.950077523743,17692.364696880853,18755.918417363922,18755.918417363922,Project 188
16476.86240515781,16612.384104825975,15829.889063783485,16476.862405157815,16476.86240515781,Project 189
6791.860617492356,11234.706370465776,8221.657596322193,6791.860617492357,6791.860617492356,Project 190
9097.949541306656,13073.113874310016,10597.789828348637,9097.949541306658,9097.949541306656,Project 191
16030.014865887215,16406.98375576563,15471.036733260107,16030.014865887215,16030.014865887215,Project 192
15838.94964796068,16701.415997387583,16113.42494418876,15838.949647960682,15838.94964796068,Project 193
7332.658078904511,11708.481634315005,8892.506034616723,7332.658078904512,7332.658078904511,Project 194
9071.981286590273,13084.577996685282,10595.573304697144,9071.981286590275,9071.981286590273,Project 195
7911.388554830557,12620.267749131312,10120.271566267347,7911.388554830558,7911.388554830557,Project 196
16382.37736050081,16073.725899004594,15200.620539231628,16382.37736050081,16382.37736050081,Project 197
10387.965250550504,13918.955214696764,12078.833746122482,10387.965250550504,10387.965250550504,Project 198
17777.600378675434,17565.39831610508,17574.51740278072,17777.600378675434,17777.600378675434,Project 199
8248.11089705908,11663.490433497154,9151.42473248391,8248.11089705908,8248.11089705908,Project 200
13470.840402659538,15579.868257548844,14281.421168258981,13470.840402659538,13470.840402659538,Project 201
18955.432780258332,17574.716196073645,17481.21718503472,18955.432780258332,18955.432780258332,Project 202
10062.35872182795,13312.845764220065,10647.920797785979,10062.358721827952,10062.35872182795,Project 203
26970.02914704941,21029.03074396983,24993.489178721997,26970.02914704941,26970.02914704941,Project 204
6838.296248629432,11622.6125378411,9289.794257753108,6838.296248629433,6838.296248629432,Project 205
12097.980589510547,14561.360051143314,12580.136645730143,12097.98058951055,12097.980589510547,Project 206
14607.28623730099,16346.482915840434,15529.666804605899,14607.286237300992,14607.28623730099,Project 207
14333.691426533565,15442.219940930154,13754.51830640386,14333.691426533565,14333.691426533565,Project 208
12857.942534276244,15201.277856577384,13365.686287891493,12857.942534276246,12857.942534276244,Project 209
6675.400042626379,11108.052878243641,8448.359535794052,6675.40004262638,6675.400042626379,Project 210
18549.87738561481,17708.065493843325,17919.085605371354,18549.87738561481,18549.87738561481,Project 211
26281.399316400053,20946.38530855135,24677.233846488838,26281.399316400057,26281.399316400053,Project 212
7954.538636514763,11268.429185228635,8515.549487716573,7954.538636514765,7954.538636514763,Project 213
7842.961075415898,12514.877498636763,10167.704306092272,7842.961075415898,7842.961075415898,Project 214
7439.197830719482,12041.253390073018,9522.483945932803,7439.197830719483,7439.197830719482,Project 215
10118.152167305345,13936.0339569851,11712.464862456956,10118.152167305347,10118.152167305345,Project 216
13742.538307699251,14671.991391299023,12743.787980902263,13742.538307699253,13742.538307699251,Project 217
42311.61911782156,26423.776410656512,38740.15837765454,42311.61911782157,42311.61911782156,Project 218
11313.16667065148,13635.173127159153,11241.994727446885,11313.16667065148,11313.16667065148,Project 219
7517.03249973333,11739.95237139276,8946.578328052097,7517.032499733331,7517.03249973333,Project 220
19864.177802636303,18282.455930017662,19087.417597755426,19864.177802636303,19864.177802636303,Project 221
30170.088679763576,22409.435813572523,28036.463316538324,30170.08867976358,30170.088679763576,Project 222
49444.45796125409,28382.718240954495,44591.07534020854,49444.45796125409,49444.45796125409,Project 223
16639.51001312779,16758.293438047727,16426.679958327346,16639.51001312779,16639.51001312779,Project 224
9285.493172147751,12966.302572695631,10546.078737251268,9285.493172147753,9285.493172147751,Project 225
15368.929423512885,16141.577560711534,15184.6612647182,15368.929423512887,15368.929423512885,Project 226
10667.140817805026,13497.495565825313,11431.781827922616,10667.140817805026,10667.140817805026,Project 227
22499.914270508478,19485.631159106775,21597.95149070647,22499.914270508478,22499.914270508478,Project 228
14190.705825775673,15610.88924494601,14198.680115106585,14190.705825775674,14190.705825775673,Project 229
18917.932854989336,18009.644231740578,18625.38709865374,18917.932854989336,18917.932854989336,Project 230
19848.66067476629,18845.89646757753,20320.24840973001,19848.660674766295,19848.66067476629,Project 231
12657.288749220523,14524.728451755214,12691.592717201425,12657.288749220525,12657.288749220523,Project 232
8617.731274007409,11814.326500289166,8676.527147744559,8617.73127400741,8617.731274007409,Project 233
15703.012293677102,16241.209865719766,15102.498036508076,15703.012293677106,15703.012293677102,Project 234
56602.41324317136,30183.969312205696,50379.045813712204,56602.413243171366,56602.41324317136,Project 235
22467.120071864112,19544.180889848634,21655.837358648103,22467.120071864116,22467.120071864112,Project 236
13363.734482078138,15513.365290276668,14383.98773648546,13363.73448207814,13363.734482078138,Project 237
25925.593502889074,20901.049700890824,24609.616157434717,25925.593502889078,25925.593502889074,Project 238
8222.137259390302,11116.667351063845,7793.8845888843125,8222.137259390303,8222.137259390302,Project 239
28524.092209569397,21756.863966362456,26554.584413862583,28524.0922095694,28524.092209569397,Project 240
32333.01162516243,22863.939652111414,29101.233334016157,32333.01162516243,32333.01162516243,Project 241
22685.363837668803,19470.380727727606,21353.581985901397,22685.363837668807,22685.363837668803,Project 242
19959.99994455278,18514.53355940826,19530.4171314513,19959.999944552783,19959.99994455278,Project 243
19906.174503330556,18630.92813464909,19850.453085368306,19906.17450333056,19906.174503330556,Project 244
11392.908708797246,14620.710062487626,12761.816879654616,11392.908708797246,11392.908708797246,Project 245
19414.183533692965,18091.027866087505,18859.582205302348,19414.18353369297,19414.183533692965,Project 246
12867.961293570543,15361.640127425822,13951.691863954613,12867.961293570545,12867.961293570543,Project 247
12072.959869315158,14588.487234551258,12706.93622451196,12072.959869315158,12072.959869315158,Project 248
10639.345866417632,14078.85093541327,12238.446585523277,10639.345866417632,10639.345866417632,Project 249
25803.50199052682,20561.952565733896,23908.32878545692,25803.501990526824,25803.50199052682,Project 250
15224.243061523212,15479.531918935425,13673.230496275059,15224.243061523213,15224.243061523212,Project 251
16432.574240218943,17400.868898798017,17804.994161745428,16432.574240218946,16432.574240218943,Project 252
7160.329706103502,11181.192781600445,8515.605206515485,7160.329706103503,7160.329706103502,Project 253
20635.384843227566,18380.646588946776,19228.318816925883,20635.38484322757,20635.384843227566,Project 254
24336.362055005582,19894.083834900717,22404.84450719653,24336.362055005586,24336.362055005582,Project 255
9275.353335313754,12527.644530475394,10080.710986094427,9275.353335313755,9275.353335313754,Project 256
25741.30432198739,20968.82761948098,24946.686462596597,25741.304321987394,25741.30432198739,Project 257
17101.682505808694,17172.948189526312,16970.079816844802,17101.682505808694,17101.682505808694,Project 258
8255.79040202747,11273.45670927226,8381.359781980333,8255.790402027471,8255.79040202747,Project 259
15305.37148099203,16016.545587078008,14947.610986002885,15305.371480992031,15305.37148099203,Project 260
12091.711182253499,14594.542231034735,12524.040650219433,12091.7111822535,12091.711182253499,Project 261
7896.008412327989,11790.646602859559,8955.159593259126,7896.008412327989,7896.008412327989,Project 262
23923.392537609703,20151.912025214773,22852.21183195338,23923.392537609703,23923.392537609703,Project 263
14517.238238544067,15873.79028428121,14669.782393504463,14517.238238544069,14517.238238544067,Project 264
7951.543644417024,12899.829693765541,11020.029661549093,7951.543644417024,7951.543644417024,Project 265
8510.926344683628,12136.867005604763,9143.067656133051,8510.92634468363,8510.926344683628,Project 266
11758.680778869742,14705.85853508753,12622.412853290198,11758.680778869742,11758.680778869742,Project 267
10202.677169610379,13758.227136333182,11352.453411197019,10202.677169610379,10202.677169610379,Project 268
30743.798956933864,22589.28493926573,28830.24366550534,30743.798956933868,30743.798956933864,Project 269
9493.509314328408,13049.243988021795,10168.353655240557,9493.509314328408,9493.509314328408,Project 270
23614.69552189049,20189.48584688269,23018.44473336371,23614.695521890495,23614.69552189049,Project 271
14809.7445657723,15505.840840822899,14245.47307255086,14809.744565772302,14809.7445657723,Project 272
12055.905070172348,13824.1970084296,11558.041247573985,12055.905070172348,12055.905070172348,Project 273
21237.720392969743,19252.243556746016,21079.921453395706,21237.720392969743,21237.720392969743,Project 274
9881.250141585087,13559.8968119431,10914.744514210573,9881.250141585087,9881.250141585087,Project 275
15024.008066275428,15927.772880081015,14910.92067373373,15024.00806627543,15024.008066275428,Project 276
57785.62021630513,30554.902894588122,51700.56238064442,57785.620216305135,57785.62021630513,Project 277
6367.280102666643,10721.300469340516,7181.656201574428,6367.280102666644,6367.280102666643,Project 278
24633.18013923795,20441.860445713923,23494.989094871242,24633.180139237953,24633.18013923795,Project 279
11754.743833676404,14376.786745251684,12246.89595103178,11754.743833676404,11754.743833676404,Project 280
11826.449344420955,14306.687965185829,12391.638033154422,11826.449344420957,11826.449344420955,Project 281
15548.965215383188,16308.77529584026,15433.895958553621,15548.96521538319,15548.965215383188,Project 282
15557.246756874696,16581.25553510729,15912.952067189828,15557.246756874698,15557.246756874696,Project 283
7911.9306482912225,12189.81214593305,9726.402520449506,7911.930648291223,7911.9306482912225,Project 284
11550.03481825968,13938.335734524446,11898.316456404062,11550.034818259683,11550.03481825968,Project 285
13726.638352722006,15685.700195932312,14502.244648342656,13726.638352722008,13726.638352722006,Project 286
13249.792356852906,15705.175147272688,14715.819333977463,13249.792356852908,13249.792356852906,Project 287
38071.94085084546,24766.076753863457,34125.98985979571,38071.94085084546,38071.94085084546,Project 288
9161.355402005287,13004.724400592975,10392.152453695495,9161.355402005289,9161.355402005287,Project 289
10198.671677824861,13912.27332503926,11701.323782931198,10198.671677824863,10198.671677824861,Project 290
53900.731999416246,29252.096044193066,47318.1466484689,53900.73199941625,53900.731999416246,Project 291
19956.027070479326,18431.761464840165,19366.112069086,19956.027070479326,19956.027070479326,Project 292
27671.1983478722,21366.592476884183,25704.258131136063,27671.198347872203,27671.1983478722,Project 293
39636.640788919874,25539.427497152134,36216.398758987016,39636.64078891988,39636.640788919874,Project 294
8884.905674305366,11969.108514216196,8967.41214240285,8884.905674305366,8884.905674305366,Project 295
23367.51872489866,20047.02185325697,22807.623813768034,23367.518724898662,23367.51872489866,Project 296
6795.485755960371,11176.929766240006,8060.141458794452,6795.485755960371,6795.485755960371,Project 297
13283.428279895452,15340.678945249485,14003.345687894944,13283.428279895454,13283.428279895452,Project 298
22775.334327304296,19429.831842064767,21280.203160117948,22775.3343273043,22775.334327304296,Project 299
19193.361558877754,17677.723348559237,17845.31775765329,19193.361558877757,19193.361558877754,Project 300
15525.730899657756,16282.480299606317,15524.482669479894,15525.730899657758,15525.730899657756,Project 301
63052.80093642441,32028.635980771694,56677.70904641836,63052.80093642443,63052.80093642441,Project 302
15213.212264126565,16500.706688021895,15840.298830503329,15213.212264126567,15213.212264126565,Project 303
36793.70692950192,25102.262312360795,35218.93720307829,36793.70692950192,36793.70692950192,Project 304
6790.760951115836,11561.007954082777,8721.731315251864,6790.760951115837,6790.760951115836,Project 305
20191.59819852982,18726.37491503718,19882.692325917556,20191.59819852982,20191.59819852982,Project 306
14649.899510601554,16176.722505018226,15234.248040197539,14649.899510601555,14649.899510601554,Project 307
11263.490570146934,14026.792069479758,11518.383976380777,11263.490570146936,11263.490570146934,Project 308
